time(ms),power(W)
1748273400000,3761238
1748273520000,3681223
1748273640000,3826210
1748273760000,3630851
1748273880000,3674802
1748274000000,3730076
1748274120000,3773882
1748274240000,3799728
1748274360000,3722903
1748274480000,3809352
1748274600000,3772520
1748274720000,3971796
1748274840000,3752424
1748274960000,3759700
1748275080000,3802436
1748275200000,3764688
1748275320000,2953815
1748275440000,3818210
1748275560000,3759147
1748275680000,3756735
1748275800000,3772811
1748275920000,3786038
1748276040000,3698373
1748276160000,3735337
1748276280000,3755197
1748276400000,3749763
1748276520000,3724202
1748276640000,3805220
1748276760000,3696804
1748277000000,2919292
1748277120000,3737198
1748277240000,4038581
1748277360000,3721880
1748277480000,3745941
1748277600000,3786164
1748277720000,3703360
1748277840000,3781732
1748277960000,3766789
1748278080000,3763888
1748278200000,3724442
1748278320000,3749124
1748278440000,3690652
1748278560000,3778135
1748278680000,3747852
1748278800000,3771265
1748278920000,3804015
1748279040000,3722091
1748279160000,3020284
1748279280000,3766809
1748279400000,3851935
1748279520000,3797397
1748279640000,3688472
1748279760000,3795385
1748279880000,4052987
1748280000000,3730847
1748280120000,3749467
1748280240000,3770722
1748280360000,3793574
1748280480000,3706227
1748280600000,3770836
1748280720000,3762064
1748280840000,3756322
1748280960000,3753154
1748281080000,3694561
1748281200000,3726334
1748281320000,3786234
1748281440000,3728335
1748281560000,3809402
1748281680000,3768064
1748281800000,3781454
1748281920000,3746017
1748282040000,3765310
1748282160000,3719450
1748282280000,3705977
1748282400000,3999082
1748282520000,3772569
1748282640000,2991324
1748282760000,3732951
1748282880000,3747796
1748283000000,3698207
1748283120000,3844554
1748283240000,3786072
1748283360000,3823931
1748283480000,3784551
1748283600000,3743728
1748283720000,3848705
1748283840000,3754274
1748283960000,3764108
1748284080000,3724528
1748284200000,3717577
1748284320000,3679545
1748284440000,3693965
1748284560000,3656841
1748284680000,3658348
1748284800000,3720082
1748284920000,3657648
1748285160000,4053938
1748285280000,3744154
1748285400000,3882769
1748285520000,3752242
1748285640000,3865353
1748285760000,2966768
1748285880000,3697192
1748286000000,3873812
1748286120000,3682457
1748286240000,3735131
1748286360000,3796619
1748286480000,3683854
1748286600000,3767037
1748286720000,3727904
1748286840000,3713346
1748286960000,3756829
1748287080000,3689182
1748287200000,3742036
1748287320000,3724033
1748287440000,3693938
1748287560000,3836758
1748287680000,4003675
1748287800000,3896310
1748287920000,3885885
1748288040000,3719786
1748288160000,3706400
1748288280000,2801509
1748288400000,3716050
1748288520000,3701150
1748288640000,3066800
1748288760000,3693815
1748288880000,3655266
1748289000000,3761967
1748289120000,3910307
1748289240000,3740138
1748289360000,3715485
1748289480000,3898454
1748289600000,2950977
1748289720000,3675105
1748289840000,3858451
1748289960000,3707113
1748290080000,3728597
1748290200000,3952357
1748290320000,3904592
1748290440000,3729958
1748290560000,3816478
1748290680000,2987453
1748290800000,3765247
1748290920000,3742890
1748291040000,3805081
1748291160000,3708830
1748291280000,3707651
1748291400000,3768631
1748291520000,3715084
1748291640000,3751976
1748291760000,3723655
1748291880000,3960357
1748292000000,3768008
1748292120000,3864819
1748292240000,3721031
1748292360000,3696259
1748292480000,3789372
1748292600000,3689229
1748292720000,3812359
1748292840000,3958173
1748292960000,3697743
1748293080000,3937765
1748293200000,3704176
1748293320000,3710290
1748293440000,3725145
1748293560000,3809286
1748293680000,3912777
1748293800000,3727162
1748293920000,3737550
1748294040000,3011389
1748294160000,3695428
1748294280000,3871657
1748294400000,3845981
1748294520000,3709214
1748294640000,3726300
1748294760000,3692159
1748294880000,3736595
1748295000000,3697298
1748295120000,3707281
1748295240000,3829721
1748295360000,3960768
1748295480000,3670534
1748295600000,3734112
1748295720000,3883999
1748295840000,3706931
1748295960000,3680446
1748296080000,3775216
1748296200000,3929602
1748296320000,3777628
1748296440000,3770715
1748296560000,3710975
1748296680000,3821004
1748296800000,3699910
1748296920000,3696317
1748297040000,3776197
1748297160000,3734770
1748297280000,3747476
1748297400000,3759017
1748297520000,3737285
1748297640000,3890717
1748297760000,3695943
1748297880000,3976958
1748298000000,3850711
1748298120000,2217628
1748298240000,3881846
1748298360000,3937002
1748298480000,3756177
1748298600000,3833752
1748298720000,2048609
1748298840000,3718620
1748298960000,3822222
1748299080000,3709573
1748299200000,3765980
1748299320000,3722514
1748299440000,3778649
1748299560000,3861362
1748299680000,3760970
1748299800000,3761825
1748299920000,3718165
1748300040000,3755008
1748300160000,3723375
1748300280000,3754897
1748300400000,3707943
1748300520000,3744483
1748300640000,2962451
1748300760000,3790600
1748300880000,3755441
1748301000000,2856688
1748301120000,3804514
1748301240000,3730349
1748301360000,3670859
1748301480000,3811527
1748301600000,3932501
1748301720000,3022500
1748301840000,3879848
1748301960000,3831722
1748302080000,3902524
1748302200000,3875572
1748302320000,3906105
1748302440000,3881629
1748302560000,3873003
1748302680000,3898065
1748302800000,3828347
1748302920000,3877474
1748303040000,3863201
1748303160000,3890578
1748303280000,3817253
1748303400000,3864597
1748303520000,3837178
1748303640000,3890779
1748303760000,3948780
1748303880000,3924333
1748304000000,3783151
1748304120000,3875702
1748304240000,3890475
1748304360000,3896117
1748304480000,3879800
1748304600000,3814657
1748304720000,3904271
1748304840000,3842522
1748304960000,3854989
1748305080000,3875872
1748305200000,2950157
1748305320000,3832635
1748305440000,3897622
1748305560000,3895370
1748305680000,3919710
1748305800000,3971573
1748305920000,3109456
1748306040000,3929210
1748306160000,3914510
1748306280000,3920891
1748306400000,3967927
1748306520000,3901646
1748306640000,3898717
1748306760000,3905886
1748306880000,3895252
1748307000000,3979292
1748307120000,3848876
1748307240000,3886943
1748307480000,3910114
1748307600000,3916080
1748307720000,3959297
1748307840000,3877138
1748307960000,3956957
1748308080000,3922915
1748308200000,3043408
1748308320000,3813107
1748308440000,3923709
1748308560000,3912171
1748308680000,3046772
1748308800000,3909786
1748308920000,2541632
1748309040000,3927840
1748309160000,3882888
1748309280000,2558975
1748309400000,3853874
1748309520000,2552738
1748309640000,3917247
1748309760000,3888938
1748309880000,3925049
1748310000000,3913970
1748310120000,3890492
1748310240000,3947341
1748310360000,2612409
1748310480000,3902739
1748310600000,3965731
1748310720000,3939038
1748310840000,3959549
1748310960000,3859585
1748311080000,3884950
1748311200000,3892799
1748311320000,3940241
1748311440000,3924101
1748311560000,3877986
1748311680000,3918035
1748311800000,2527111
1748311920000,4081313
1748312040000,4075845
1748312160000,4063981
1748312280000,4026802
1748312400000,4104138
1748312520000,3965584
1748312640000,4011083
1748312760000,3977982
1748312880000,4021751
1748313000000,4004416
1748313120000,4074400
1748313240000,3952009
1748313360000,3972146
1748313480000,3733760
1748313600000,3937782
1748313720000,3799706
1748313840000,3833717
1748313960000,3877954
1748314080000,3802497
1748314200000,3028765
1748314320000,3841894
1748314440000,3846900
1748314560000,3809748
1748314680000,3818285
1748314800000,2509267
1748314920000,3847427
1748315040000,3929220
1748315160000,3857695
1748315280000,3844282
1748315400000,3816432
1748315520000,3866286
1748315640000,2418732
1748315760000,3824631
1748315880000,3791207
1748316000000,3799931
1748316120000,3821140
1748316240000,3827685
1748316360000,3699178
1748316480000,2913586
1748316600000,3774089
1748316720000,3677318
1748316840000,3767173
1748316960000,3695512
1748317080000,3738797
1748317200000,3664246
1748317320000,3678283
1748317440000,3621281
1748317560000,3745958
1748317680000,3642319
1748317800000,3633646
1748317920000,3598969
1748318040000,3689070
1748318160000,3669175
1748318280000,3688754
1748318400000,3715381
1748318640000,3770207
1748318760000,3766107
1748318880000,3735366
1748319000000,3654379
1748319120000,3597441
1748319240000,3597709
1748319360000,3548887
1748319480000,3560453
1748319600000,3572345
1748319720000,3648448
1748319840000,3594207
1748319960000,3717988
1748320080000,3827335
1748320200000,3845700
1748320320000,3910294
1748320440000,3853140
1748320560000,2535159
1748320680000,3961267
1748320800000,3934083
1748320920000,3945771
1748321040000,4000932
1748321160000,4062775
1748321280000,2528564
1748321400000,3983526
1748321520000,3929561
1748321640000,3996424
1748321760000,3971346
1748321880000,4012593
1748322000000,3913851
1748322120000,2657716
1748322240000,4000807
1748322360000,4044209
1748322480000,3974332
1748322600000,4010929
1748322720000,3979384
1748322840000,3950676
1748322960000,3952809
1748323080000,3959271
1748323200000,4041024
1748323320000,3903345
1748323440000,3992308
1748323560000,3981283
1748323680000,4028077
1748323800000,3967625
1748323920000,4003532
1748324040000,3959418
1748324160000,4045989
1748324280000,4072242
1748324400000,4030708
1748324520000,3098696
1748324640000,3966152
1748324760000,4004358
1748324880000,3174812
1748325000000,3969259
1748325120000,2589684
1748325240000,4005779
1748325360000,3962628
1748325480000,3983458
1748325600000,3130797
1748325720000,4006773
1748325840000,3953978
1748325960000,4038262
1748326080000,3993914
1748326200000,4007120
1748326320000,3944767
1748326440000,4056721
1748326560000,4047666
1748326680000,4061437
1748326800000,3989683
1748326920000,4005902
1748327040000,4011468
1748327160000,3961458
1748327280000,4011475
1748327400000,3983282
1748327520000,4082776
1748327640000,4052221
1748327760000,4016352
1748327880000,4042788
1748328000000,3998883
1748328120000,2666715
1748328240000,4058366
1748328360000,4014553
1748328480000,4040340
1748328600000,4000222
1748328720000,4011848
1748328840000,4035686
1748328960000,4044375
1748329080000,4026640
1748329200000,4024530
1748329320000,4059768
1748329440000,3986018
1748329560000,3999830
1748329680000,3906849
1748329800000,4087275
1748329920000,3985566
1748330040000,4000556
1748330160000,4029615
1748330280000,4087504
1748330400000,4071054
1748330520000,4059621
1748330640000,4051131
1748330760000,4060953
1748330880000,4018233
1748331000000,4036630
1748331120000,4044774
1748331240000,4019605
1748331360000,4053844
1748331480000,4045051
1748331600000,3984097
1748331720000,4031044
1748331840000,3970036
1748331960000,3994315
1748332080000,3964961
1748332200000,3991438
1748332320000,4017096
1748332440000,4002979
1748332560000,4026304
1748332680000,3932545
1748332800000,3922861
1748332920000,3947861
1748333040000,3970494
1748333160000,3964699
1748333280000,3967085
1748333400000,3980086
1748333520000,3969245
1748333640000,3922337
1748333760000,3843484
1748333880000,3916603
1748334000000,3896423
1748334120000,3116619
1748334240000,3899061
1748334360000,3947832
1748334480000,3982153
1748334600000,3942187
1748334720000,4038164
1748334840000,4036276
1748334960000,4038453
1748335080000,4015963
1748335200000,4024886
1748335320000,4046128
1748335440000,4035788
1748335560000,4058671
1748335680000,4027684
1748335800000,4010837
1748335920000,4037026
1748336040000,4030541
1748336160000,3139496
1748336280000,4081514
1748336400000,4075145
1748336520000,4111855
1748336640000,4075747
1748336760000,4061568
1748336880000,4113177
1748337000000,4040689
1748337120000,3190578
1748337240000,4011427
1748337360000,3918224
1748337480000,3920696
1748337600000,3855499
1748337720000,3910189
1748337840000,3945170
1748337960000,4003112
1748338080000,3972657
1748338200000,3951648
1748338320000,3963452
1748338440000,3863438
1748338560000,3845539
1748338680000,3981143
1748338800000,4077541
1748338920000,4056578
1748339040000,4056467
1748339160000,4073981
1748339280000,4017314
1748339400000,4065962
1748339520000,2716910
1748339640000,4117831
1748339760000,4061045
1748339880000,4081196
1748340000000,4081311
1748340120000,4101419
1748340240000,4057639
1748340360000,4092502
1748340480000,4086240
1748340600000,4093933
1748340720000,4115829
1748340840000,4081291
1748340960000,3162860
1748341080000,3981102
1748341200000,4055445
1748341320000,4098592
1748341440000,4109298
1748341560000,4049164
1748341680000,4083948
1748341800000,4092101
1748341920000,4069296
1748342040000,3990104
1748342160000,4104826
1748342280000,4096274
1748342400000,4005217
1748342520000,4085077
1748342640000,3987943
1748342760000,3983437
1748342880000,4051729
1748343000000,3972568
1748343120000,4088220
1748343240000,4090685
1748343360000,3176360
1748343480000,4088801
1748343600000,4039028
1748343720000,4098644
1748343840000,4024589
1748343960000,4043380
1748344080000,4091076
1748344200000,4022596
1748344320000,4045640
1748344440000,4117265
1748344560000,4022795
1748344680000,3232221
1748344800000,4057661
1748344920000,3155771
1748345040000,4047189
1748345160000,4100060
1748345400000,4086732
1748345520000,4105953
1748345640000,4017495
1748345760000,4086917
1748345880000,4076292
1748346000000,4045526
1748346120000,4060275
1748346240000,4036805
1748346360000,4037695
1748346480000,4094275
1748346600000,4091444
1748346720000,4073809
1748346840000,4067368
1748346960000,4058064
1748347080000,4100742
1748347200000,4054845
1748347320000,4081592
1748347440000,4117029
1748347560000,4050804
1748347680000,4076388
1748347800000,4078932
1748347920000,4038341
1748348040000,4069273
1748348160000,4071227
1748348280000,4030208
1748348400000,4067800
1748348520000,3128861
1748348640000,4062007
1748348760000,4053468
1748348880000,4091949
1748349000000,4012657
1748349120000,4006900
1748349240000,4104493
1748349360000,4047232
1748349480000,4076531
1748349600000,4036071
1748349720000,4100108
1748349840000,4024528
1748349960000,4055451
1748350080000,4080179
1748350200000,4022222
1748350320000,4028269
1748350440000,4093197
1748350560000,4047388
1748350680000,4050819
1748350800000,4096733
1748350920000,4004084
1748351040000,4062848
1748351160000,4038723
1748351280000,4030399
1748351400000,4064449
1748351520000,4062550
